order_id,order_date,region,carrier,product_category,order_value_eur,delivery_days
ORD-2026961,2024-07-15,Nord,Hermes,Apparel,43.36,1.6
ORD-2028847,2024-07-15,Nord,DHL,Electronics,216.29,1.0
ORD-2024712,2024-07-15,Sued,Hermes,Electronics,25.56,6.3
ORD-2028869,2024-07-15,Ost,Hermes,Home,13.59,6.5
ORD-2025291,2024-07-15,Nord,GLS,Electronics,119.18,1.0
ORD-2028065,2024-07-15,Sued,Hermes,Books,91.7,5.3
ORD-2024219,2024-07-16,West,DHL,Apparel,41.21,1.7
ORD-2025442,2024-07-16,Nord,Hermes,Home,54.1,1.9
ORD-2028190,2024-07-16,Zentral,DPD,Books,48.07,1.7
ORD-2025533,2024-07-16,Sued,DPD,Home,196.53,1.0
ORD-2024945,2024-07-16,West,DHL,Electronics,15.2,1.6
ORD-2024181,2024-07-16,Sued,GLS,Electronics,70.94,4.9
ORD-2026797,2024-07-16,West,DHL,Home,18.88,3.0
ORD-2025192,2024-07-16,Zentral,GLS,Home,52.28,2.5
ORD-2026013,2024-07-16,Nord,GLS,Apparel,68.39,2.6
ORD-2024230,2024-07-16,Ost,DHL,Books,80.74,3.2
ORD-2026774,2024-07-16,Ost,DPD,Apparel,10.8,1.9
ORD-2026904,2024-07-16,Nord,GLS,Home,238.82,2.3
ORD-2027708,2024-07-16,Nord,GLS,Apparel,75.2,4.1
ORD-2026779,2024-07-16,Sued,UPS,Apparel,57.53,3.1
ORD-2025072,2024-07-16,Zentral,GLS,Books,93.22,5.3
ORD-2026111,2024-07-17,Sued,DHL,Food,22.0,2.6
ORD-2028075,2024-07-17,Sued,GLS,Apparel,29.13,1.5
ORD-2025769,2024-07-17,Zentral,UPS,Apparel,12.09,2.6
ORD-2028647,2024-07-17,Nord,DHL,Electronics,54.73,2.3
ORD-2024246,2024-07-17,Sued,DHL,Food,28.44,3.4
ORD-2025543,2024-07-17,Sued,Hermes,Apparel,56.18,6.6
ORD-2027882,2024-07-17,Sued,DHL,Home,14.04,2.4
ORD-2026870,2024-07-17,Nord,GLS,Food,21.74,5.7
ORD-2025455,2024-07-17,West,GLS,Books,75.39,2.9
ORD-2026535,2024-07-18,Sued,Hermes,Electronics,38.66,4.4
ORD-2025443,2024-07-18,Sued,GLS,Electronics,59.91,3.1
ORD-2026545,2024-07-18,Sued,GLS,Electronics,100.33,2.4
ORD-2026287,2024-07-18,Ost,DHL,Books,86.26,1.3
ORD-2025128,2024-07-18,Ost,DHL,Apparel,25.97,3.3
ORD-2027587,2024-07-19,Nord,Hermes,Home,102.35,3.5
ORD-2027122,2024-07-19,Sued,UPS,Home,66.36,1.3
ORD-2028574,2024-07-19,West,UPS,Apparel,92.53,2.5
ORD-2025406,2024-07-19,Sued,UPS,Apparel,138.1,2.3
ORD-2025324,2024-07-19,Zentral,DHL,Home,32.74,1.3
ORD-2024111,2024-07-19,Nord,Hermes,Home,81.6,2.5
ORD-2027176,2024-07-19,Nord,GLS,Books,39.87,5.0
ORD-2024234,2024-07-19,Nord,DHL,Books,45.38,2.9
ORD-2025403,2024-07-19,West,DPD,Books,17.23,4.3
ORD-2027068,2024-07-19,Sued,UPS,Home,133.26,2.5
ORD-2024703,2024-07-19,West,DHL,Apparel,103.47,2.9
ORD-2027729,2024-07-19,Nord,DHL,Apparel,12.14,1.1
ORD-2028712,2024-07-19,Sued,DHL,Electronics,101.66,2.2
ORD-2027429,2024-07-19,West,DHL,Home,25.97,2.8
ORD-2027323,2024-07-19,Sued,DHL,Electronics,42.52,2.6
ORD-2027926,2024-07-20,Ost,DHL,Electronics,32.2,2.0
ORD-2025820,2024-07-20,Ost,Hermes,Apparel,25.85,1.5
ORD-2028161,2024-07-20,West,DPD,Home,17.68,3.1
ORD-2028496,2024-07-20,Sued,DHL,Apparel,117.86,1.7
ORD-2026719,2024-07-20,Nord,UPS,Apparel,66.8,3.3
ORD-2027316,2024-07-20,Sued,DHL,Food,131.98,2.4
ORD-2027388,2024-07-20,Sued,DHL,Books,107.43,3.6
ORD-2024072,2024-07-20,Zentral,DPD,Apparel,41.67,3.1
ORD-2024634,2024-07-20,Sued,DHL,Electronics,56.84,2.9
ORD-2025898,2024-07-20,West,DPD,Home,59.19,1.4
ORD-2025308,2024-07-20,Sued,DHL,Apparel,24.92,3.7
ORD-2024750,2024-07-20,West,GLS,Apparel,50.11,3.9
ORD-2028305,2024-07-20,Zentral,DHL,Home,58.41,2.5
ORD-2026223,2024-07-20,Ost,DPD,Apparel,37.62,1.5
ORD-2024907,2024-07-20,Zentral,DHL,Apparel,63.36,2.4
ORD-2028299,2024-07-20,Zentral,DHL,Apparel,24.48,1.2
ORD-2025170,2024-07-20,Ost,DHL,Food,60.62,2.5
ORD-2026530,2024-07-21,Sued,DHL,Electronics,25.99,2.9
ORD-2027143,2024-07-21,Sued,DPD,Apparel,63.92,4.5
ORD-2026867,2024-07-21,Zentral,Hermes,Books,212.28,1.7
ORD-2024665,2024-07-21,West,Hermes,Home,34.54,3.9
ORD-2028056,2024-07-21,Sued,GLS,Apparel,13.79,3.6
ORD-2024222,2024-07-21,Sued,DHL,Apparel,112.05,2.5
ORD-2028417,2024-07-21,Nord,GLS,Home,23.2,3.5
ORD-2027515,2024-07-21,Ost,DHL,Electronics,46.27,3.4
ORD-2028881,2024-07-21,Nord,Hermes,Food,239.02,2.9
ORD-2024976,2024-07-21,Nord,Hermes,Food,93.81,3.6
ORD-2026153,2024-07-21,Zentral,DHL,Electronics,33.12,2.8
ORD-2026634,2024-07-21,Nord,Hermes,Apparel,158.71,4.5
ORD-2025710,2024-07-22,West,DHL,Electronics,32.32,2.4
ORD-2024473,2024-07-22,Ost,Hermes,Home,33.44,6.1
ORD-2028316,2024-07-22,Sued,DHL,Books,42.54,2.2
ORD-2025994,2024-07-22,Ost,GLS,Home,24.39,2.7
ORD-2027396,2024-07-22,Sued,DPD,Home,87.93,6.5
ORD-2025849,2024-07-22,Nord,GLS,Books,35.62,2.2
ORD-2027557,2024-07-22,Zentral,DHL,Home,49.89,2.4
ORD-2028751,2024-07-22,Zentral,UPS,Home,11.18,2.4
ORD-2028664,2024-07-22,West,DHL,Home,154.66,2.9
ORD-2028242,2024-07-22,Sued,DHL,Books,82.6,2.8
ORD-2027676,2024-07-22,Ost,DPD,Books,56.85,1.8
ORD-2028786,2024-07-22,Nord,DPD,Apparel,230.99,3.2
ORD-2027862,2024-07-23,Nord,DPD,Apparel,55.96,3.1
ORD-2028601,2024-07-23,Nord,UPS,Books,40.13,2.1
ORD-2026847,2024-07-23,Ost,DPD,Home,20.69,3.8
ORD-2027664,2024-07-23,Zentral,DHL,Electronics,114.72,2.6
ORD-2028476,2024-07-23,Zentral,Hermes,Home,173.27,7.8
ORD-2024758,2024-07-23,West,Hermes,Electronics,16.97,4.9
ORD-2025791,2024-07-23,West,DHL,Home,57.07,2.3
ORD-2024817,2024-07-23,West,DHL,Apparel,91.92,2.0
ORD-2028254,2024-07-24,Nord,Hermes,Apparel,51.33,1.4
ORD-2025665,2024-07-24,Sued,DHL,Home,16.6,1.1
ORD-2026388,2024-07-24,Nord,DHL,Apparel,48.71,3.5
ORD-2024059,2024-07-24,West,UPS,Food,90.96,3.1
ORD-2026019,2024-07-24,West,Hermes,Electronics,113.42,6.2
ORD-2027126,2024-07-24,West,GLS,Books,218.18,6.8
ORD-2028648,2024-07-24,Nord,DHL,Electronics,45.28,3.0
ORD-2025778,2024-07-24,Zentral,UPS,Electronics,14.79,2.1
ORD-2028689,2024-07-24,Zentral,GLS,Books,29.24,4.8
ORD-2028147,2024-07-24,Ost,DPD,Books,167.38,1.4
ORD-2028578,2024-07-24,Zentral,DHL,Electronics,76.75,1.2
ORD-2024573,2024-07-24,Nord,GLS,Apparel,33.46,1.6
ORD-2028037,2024-07-24,Ost,GLS,Food,86.71,4.7
ORD-2028911,2024-07-25,West,GLS,Electronics,14.29,4.4
ORD-2028754,2024-07-25,Nord,DHL,Books,16.46,2.2
ORD-2028486,2024-07-25,Ost,Hermes,Apparel,14.49,3.7
ORD-2028841,2024-07-25,Sued,Hermes,Food,70.66,3.1
ORD-2024133,2024-07-25,Nord,DHL,Apparel,21.63,2.4
ORD-2024781,2024-07-25,Nord,DHL,Home,26.56,1.9
ORD-2026001,2024-07-25,Nord,Hermes,Food,100.97,4.5
ORD-2028780,2024-07-25,Sued,Hermes,Food,64.21,1.6
ORD-2028629,2024-07-25,Ost,DHL,Books,155.11,2.4
ORD-2025902,2024-07-25,Sued,DHL,Books,30.06,2.4
ORD-2028709,2024-07-25,Ost,DPD,Electronics,9.35,3.8
ORD-2024880,2024-07-25,Ost,Hermes,Home,36.15,3.4
ORD-2028963,2024-07-25,West,DHL,Electronics,81.82,2.0
ORD-2028344,2024-07-25,West,Hermes,Apparel,108.65,3.7
ORD-2027092,2024-07-25,Zentral,GLS,Apparel,175.38,2.8
ORD-2026313,2024-07-26,West,GLS,Books,73.1,4.7
ORD-2025757,2024-07-26,Sued,DHL,Books,79.65,4.4
ORD-2024082,2024-07-26,West,UPS,Electronics,66.64,2.8
ORD-2024274,2024-07-26,Nord,DHL,Apparel,47.08,4.3
ORD-2028846,2024-07-26,Ost,DHL,Electronics,515.05,3.1
ORD-2028322,2024-07-26,Ost,GLS,Home,92.51,2.3
ORD-2027842,2024-07-26,Ost,DHL,Apparel,9.88,1.6
ORD-2025861,2024-07-26,Sued,DPD,Apparel,130.67,2.7
ORD-2024295,2024-07-26,Sued,DHL,Apparel,46.55,2.9
ORD-2026211,2024-07-26,West,Hermes,Books,84.26,2.5
ORD-2027545,2024-07-26,West,GLS,Food,84.74,3.6
ORD-2025317,2024-07-27,Sued,UPS,Books,78.66,3.0
ORD-2026696,2024-07-27,West,GLS,Electronics,31.55,3.5
ORD-2027937,2024-07-27,Nord,DPD,Apparel,84.62,4.8
ORD-2028567,2024-07-27,Zentral,DHL,Home,65.21,3.2
ORD-2025792,2024-07-27,Nord,DHL,Home,84.34,10.3
ORD-2028442,2024-07-27,Zentral,DHL,Home,55.28,2.5
ORD-2027686,2024-07-27,Zentral,DHL,Electronics,48.31,2.5
ORD-2025315,2024-07-27,Nord,Hermes,Apparel,28.93,1.3
ORD-2028938,2024-07-27,Ost,DHL,Apparel,63.81,1.7
ORD-2026300,2024-07-27,West,Hermes,Books,116.8,5.1
ORD-2028905,2024-07-27,Ost,Hermes,Books,62.61,3.4
ORD-2028719,2024-07-27,West,DHL,Apparel,22.09,3.4
ORD-2028887,2024-07-28,Sued,DHL,Electronics,13.06,2.5
ORD-2027219,2024-07-28,Nord,DHL,Apparel,35.3,2.1
ORD-2028259,2024-07-28,West,UPS,Books,29.53,1.9
ORD-2025137,2024-07-28,Zentral,DPD,Food,46.28,4.3
ORD-2027093,2024-07-28,West,Hermes,Books,64.26,5.0
ORD-2026975,2024-07-28,West,DHL,Electronics,443.41,2.6
ORD-2025181,2024-07-28,Sued,Hermes,Electronics,14.2,4.0
ORD-2025704,2024-07-28,Nord,GLS,Apparel,49.69,2.3
ORD-2027320,2024-07-28,Nord,Hermes,Home,66.11,7.6
ORD-2027749,2024-07-28,West,DHL,Books,46.49,2.6
ORD-2025488,2024-07-28,Zentral,UPS,Electronics,21.28,1.6
ORD-2027924,2024-07-28,Sued,Hermes,Electronics,54.95,5.4
ORD-2027028,2024-07-29,Sued,GLS,Books,66.94,5.9
ORD-2025890,2024-07-29,Ost,GLS,Food,19.29,3.1
ORD-2028721,2024-07-29,Zentral,DHL,Electronics,46.71,2.7
ORD-2028863,2024-07-29,Ost,Hermes,Apparel,112.6,6.7
ORD-2026558,2024-07-29,Sued,DHL,Home,21.74,1.9
ORD-2025218,2024-07-29,West,Hermes,Home,34.45,5.9
ORD-2026747,2024-07-29,West,DHL,Books,122.01,2.3
ORD-2027732,2024-07-29,Sued,DHL,Apparel,12.37,1.2
ORD-2026705,2024-07-29,Zentral,DHL,Books,46.92,2.4
ORD-2027062,2024-07-30,Nord,Hermes,Electronics,64.46,2.1
ORD-2028404,2024-07-30,Sued,DHL,Food,196.01,3.3
ORD-2028955,2024-07-30,Sued,Hermes,Apparel,76.52,1.8
ORD-2024704,2024-07-30,West,Hermes,Apparel,14.05,4.5
ORD-2028130,2024-07-30,Sued,Hermes,Home,20.85,9.5
ORD-2024917,2024-07-30,West,DPD,Electronics,44.94,1.9
ORD-2024985,2024-07-30,Nord,DHL,Apparel,69.8,2.9
ORD-2025042,2024-07-31,Ost,DPD,Food,30.08,3.8
ORD-2024664,2024-07-31,Ost,DPD,Books,5.0,4.1
ORD-2026611,2024-07-31,Nord,DPD,Electronics,83.78,3.9
ORD-2028534,2024-07-31,Ost,UPS,Home,175.67,2.2
ORD-2026939,2024-07-31,Zentral,Hermes,Apparel,58.67,3.4
ORD-2026107,2024-07-31,Zentral,GLS,Apparel,122.48,5.4
ORD-2026834,2024-07-31,Ost,DHL,Apparel,68.71,2.2
ORD-2026485,2024-07-31,Nord,UPS,Food,6.34,2.6
ORD-2025907,2024-07-31,Sued,DPD,Electronics,23.1,3.6
ORD-2027719,2024-07-31,Zentral,Hermes,Apparel,543.35,2.8
ORD-2024081,2024-07-31,Nord,UPS,Books,312.08,2.1
ORD-2027032,2024-07-31,West,DHL,Home,44.66,2.8
ORD-2026646,2024-07-31,West,DPD,Books,195.94,3.0
ORD-2027343,2024-07-31,Sued,Hermes,Apparel,51.19,2.3
ORD-2026487,2024-07-31,Zentral,DHL,Home,206.76,2.6
ORD-2028154,2024-07-31,Sued,DPD,Home,13.04,4.3
ORD-2026200,2024-08-01,West,DHL,Apparel,64.48,2.5
ORD-2024884,2024-08-01,Sued,Hermes,Food,24.22,2.7
ORD-2027468,2024-08-01,Zentral,DHL,Food,65.92,3.1
ORD-2026941,2024-08-01,Zentral,DHL,Electronics,243.94,1.9
ORD-2026534,2024-08-01,Nord,Hermes,Electronics,130.07,4.0
ORD-2028169,2024-08-01,Sued,DPD,Books,35.53,3.0
ORD-2025155,2024-08-01,Zentral,GLS,Apparel,160.92,3.5
ORD-2027217,2024-08-01,West,GLS,Home,40.64,1.0
ORD-2028547,2024-08-01,Nord,DHL,Apparel,208.1,1.2
ORD-2028280,2024-08-01,Sued,DHL,Home,51.68,2.9
ORD-2027854,2024-08-01,Sued,UPS,Books,124.05,2.3
ORD-2026936,2024-08-01,West,DHL,Apparel,151.68,3.1
ORD-2025786,2024-08-01,Sued,Hermes,Books,72.4,1.5
ORD-2027684,2024-08-01,Zentral,DHL,Home,125.43,2.1
ORD-2028903,2024-08-01,Nord,GLS,Home,77.76,3.5
ORD-2028478,2024-08-01,West,DPD,Books,18.36,3.7
ORD-2024863,2024-08-01,Nord,Hermes,Electronics,40.14,4.6
ORD-2027549,2024-08-01,Ost,DHL,Food,71.58,3.0
ORD-2024122,2024-08-01,Sued,Hermes,Apparel,56.45,3.1
ORD-2025807,2024-08-01,Zentral,Hermes,Apparel,229.75,6.3
ORD-2027644,2024-08-01,Sued,Hermes,Books,22.81,3.9
ORD-2027117,2024-08-02,Zentral,Hermes,Electronics,49.77,5.1
ORD-2025333,2024-08-02,Nord,DHL,Apparel,51.05,2.3
ORD-2025565,2024-08-02,Nord,DHL,Electronics,24.62,1.6
ORD-2025467,2024-08-02,Ost,DHL,Books,93.46,3.2
ORD-2027626,2024-08-02,West,DHL,Home,41.93,3.4
ORD-2024009,2024-08-02,Sued,DPD,Food,16.01,2.3
ORD-2026296,2024-08-02,Zentral,DHL,Books,42.36,2.8
ORD-2028730,2024-08-02,Zentral,Hermes,Home,190.1,6.9
ORD-2025217,2024-08-02,Ost,DHL,Electronics,162.47,3.9
ORD-2028950,2024-08-02,West,GLS,Home,26.58,4.0
ORD-2024077,2024-08-02,Nord,UPS,Food,109.1,2.4
ORD-2024594,2024-08-02,Sued,DPD,Home,31.8,2.1
ORD-2025312,2024-08-02,Zentral,GLS,Apparel,32.92,3.7
ORD-2025441,2024-08-02,Ost,DHL,Home,137.69,3.6
ORD-2028291,2024-08-02,Zentral,DHL,Home,56.49,1.7
ORD-2024524,2024-08-02,Zentral,DHL,Apparel,87.66,2.4
ORD-2024392,2024-08-02,West,Hermes,Electronics,51.15,3.9
ORD-2027294,2024-08-02,West,DHL,Electronics,114.22,3.5
ORD-2028289,2024-08-02,West,DPD,Apparel,52.28,4.6
ORD-2027033,2024-08-03,West,Hermes,Home,64.16,3.7
ORD-2027898,2024-08-03,Sued,GLS,Home,30.81,3.9
ORD-2026024,2024-08-03,Sued,DHL,Food,52.9,3.4
ORD-2028001,2024-08-03,West,Hermes,Food,92.02,2.9
ORD-2024117,2024-08-03,Sued,DHL,Apparel,69.96,2.8
ORD-2028230,2024-08-03,West,GLS,Electronics,95.45,3.2
ORD-2025101,2024-08-03,Zentral,DHL,Electronics,104.58,1.8
ORD-2027764,2024-08-03,Sued,DHL,Home,14.09,1.6
ORD-2025630,2024-08-03,Nord,UPS,Apparel,70.66,2.0
ORD-2026732,2024-08-03,Zentral,DPD,Food,83.35,2.3
ORD-2027179,2024-08-03,Zentral,DHL,Food,24.49,2.4
ORD-2026376,2024-08-03,Ost,DHL,Food,99.23,1.8
ORD-2027514,2024-08-03,Sued,GLS,Home,103.61,3.6
ORD-2028985,2024-08-03,Zentral,DHL,Apparel,61.87,3.8
ORD-2025576,2024-08-03,Zentral,DHL,Books,50.72,3.5
ORD-2024888,2024-08-03,West,Hermes,Home,80.23,4.2
ORD-2025436,2024-08-03,Ost,DHL,Food,41.75,3.0
ORD-2028181,2024-08-04,Zentral,DHL,Apparel,22.91,3.5
ORD-2025803,2024-08-04,West,DHL,Apparel,46.24,3.0
ORD-2026028,2024-08-04,Sued,DHL,Books,60.09,2.6
ORD-2024563,2024-08-04,Nord,DHL,Food,70.97,2.2
ORD-2024536,2024-08-04,Sued,GLS,Home,35.89,3.8
ORD-2026846,2024-08-04,West,Hermes,Electronics,11.5,1.4
ORD-2025410,2024-08-04,West,DHL,Electronics,66.91,2.4
ORD-2024732,2024-08-04,West,DHL,Food,124.7,2.0
ORD-2028803,2024-08-04,Ost,DHL,Electronics,22.37,3.0
ORD-2024087,2024-08-04,Sued,DHL,Apparel,40.79,4.2
ORD-2024556,2024-08-04,West,Hermes,Food,106.44,4.2
ORD-2027715,2024-08-04,Zentral,UPS,Food,194.15,2.3
ORD-2027852,2024-08-04,Nord,DPD,Home,99.22,1.9
ORD-2024623,2024-08-04,Zentral,DPD,Home,154.04,2.7
ORD-2026583,2024-08-04,Zentral,Hermes,Apparel,60.03,4.4
ORD-2024069,2024-08-05,Sued,DHL,Apparel,149.66,1.3
ORD-2026261,2024-08-05,West,DHL,Electronics,182.27,2.9
ORD-2027223,2024-08-05,West,GLS,Food,42.09,2.7
ORD-2024217,2024-08-05,Zentral,DHL,Apparel,36.68,2.4
ORD-2027041,2024-08-05,West,DHL,Food,83.84,2.9
ORD-2024129,2024-08-05,Nord,Hermes,Home,24.71,5.9
ORD-2026058,2024-08-05,Nord,DHL,Home,101.91,2.2
ORD-2024474,2024-08-05,West,Hermes,Apparel,29.18,1.7
ORD-2028302,2024-08-05,West,UPS,Electronics,27.65,2.1
ORD-2024856,2024-08-05,Sued,UPS,Electronics,46.1,1.0
ORD-2025557,2024-08-05,Nord,DHL,Home,71.15,1.0
ORD-2026881,2024-08-05,Ost,DHL,Apparel,158.27,3.5
ORD-2028757,2024-08-05,West,DHL,Apparel,43.85,2.5
ORD-2027865,2024-08-05,Sued,DHL,Food,35.62,3.3
ORD-2027713,2024-08-05,Zentral,DHL,Books,24.53,2.9
ORD-2025134,2024-08-05,West,DPD,Home,22.65,4.2
ORD-2028314,2024-08-06,Nord,DHL,Apparel,121.66,3.6
ORD-2026476,2024-08-06,Zentral,Hermes,Electronics,42.88,6.4
ORD-2027098,2024-08-06,West,DPD,Apparel,23.22,4.4
ORD-2026686,2024-08-06,West,DHL,Books,54.62,2.6
ORD-2027520,2024-08-06,Ost,DPD,Apparel,19.2,3.1
ORD-2025356,2024-08-06,Sued,DPD,Home,99.83,5.6
ORD-2028331,2024-08-06,Zentral,GLS,Electronics,28.34,5.5
ORD-2025697,2024-08-06,Ost,DHL,Home,150.44,3.5
ORD-2028670,2024-08-07,West,Hermes,Electronics,79.85,3.2
ORD-2024468,2024-08-07,West,DPD,Home,38.24,3.0
ORD-2026840,2024-08-07,Sued,UPS,Electronics,131.05,1.6
ORD-2024705,2024-08-07,Sued,DPD,Electronics,13.24,4.9
ORD-2024208,2024-08-07,West,Hermes,Home,88.99,16.2
ORD-2024642,2024-08-07,West,DHL,Apparel,49.4,3.0
ORD-2026079,2024-08-07,Sued,DHL,Apparel,121.31,3.5
ORD-2028729,2024-08-07,Nord,DPD,Food,25.77,1.3
ORD-2026987,2024-08-07,Sued,DHL,Books,291.49,2.3
ORD-2024331,2024-08-07,Sued,DPD,Home,37.81,3.5
ORD-2026201,2024-08-07,West,DHL,Apparel,64.15,4.1
ORD-2024966,2024-08-07,West,Hermes,Books,27.83,2.5
ORD-2025912,2024-08-07,Sued,DHL,Apparel,161.18,3.7
ORD-2024697,2024-08-07,West,DHL,Home,28.42,2.4
ORD-2026838,2024-08-07,Zentral,GLS,Apparel,55.87,1.0
ORD-2026570,2024-08-07,Nord,DPD,Books,360.44,3.0
ORD-2025882,2024-08-08,Sued,DPD,Electronics,22.35,3.8
ORD-2028681,2024-08-08,Ost,Hermes,Apparel,22.65,4.2
ORD-2026457,2024-08-08,Ost,DPD,Apparel,48.27,2.1
ORD-2026729,2024-08-08,Zentral,Hermes,Home,98.08,2.4
ORD-2026509,2024-08-08,Nord,DPD,Books,233.17,2.5
ORD-2026130,2024-08-08,West,Hermes,Home,146.82,4.5
ORD-2024595,2024-08-08,Nord,UPS,Apparel,418.44,1.2
ORD-2028063,2024-08-08,Nord,Hermes,Electronics,12.82,4.7
ORD-2028684,2024-08-08,Sued,GLS,Electronics,120.98,4.3
ORD-2028088,2024-08-08,Nord,UPS,Food,20.44,1.7
ORD-2027631,2024-08-08,Nord,DPD,Food,42.18,1.7
ORD-2026618,2024-08-09,Nord,DHL,Home,52.95,4.1
ORD-2025690,2024-08-09,Sued,DHL,Electronics,86.36,1.7
ORD-2025234,2024-08-09,West,UPS,Electronics,32.74,1.7
ORD-2028965,2024-08-09,Sued,DPD,Electronics,25.19,3.5
ORD-2028770,2024-08-09,Nord,DPD,Apparel,24.71,2.1
ORD-2024480,2024-08-09,West,DHL,Apparel,47.14,2.0
ORD-2025300,2024-08-09,Ost,DHL,Home,76.64,2.2
ORD-2024775,2024-08-09,West,DHL,Apparel,37.22,1.8
ORD-2027565,2024-08-09,Zentral,DPD,Electronics,160.61,1.7
ORD-2028750,2024-08-09,West,Hermes,Books,25.43,3.8
ORD-2027929,2024-08-09,Sued,GLS,Electronics,61.98,2.0
ORD-2027828,2024-08-09,Ost,DPD,Food,9.99,1.0
ORD-2024144,2024-08-09,Zentral,Hermes,Apparel,37.35,3.6
ORD-2028916,2024-08-09,West,GLS,Electronics,26.78,3.0
ORD-2025777,2024-08-09,West,DHL,Home,120.88,1.7
ORD-2027147,2024-08-09,Sued,DHL,Home,67.8,2.1
ORD-2024574,2024-08-10,Zentral,DHL,Books,58.55,1.6
ORD-2025275,2024-08-10,Zentral,Hermes,Food,29.41,4.2
ORD-2027347,2024-08-10,Sued,DHL,Books,112.11,2.5
ORD-2026702,2024-08-10,West,Hermes,Electronics,30.15,3.8
ORD-2024590,2024-08-10,West,DHL,Home,98.04,2.4
ORD-2024963,2024-08-10,Nord,Hermes,Apparel,98.57,1.9
ORD-2028959,2024-08-10,Zentral,Hermes,Home,31.8,7.1
ORD-2026033,2024-08-10,West,Hermes,Apparel,33.3,6.3
ORD-2026572,2024-08-10,Ost,GLS,Apparel,58.16,1.9
ORD-2027928,2024-08-10,Zentral,UPS,Home,25.29,2.1
ORD-2024354,2024-08-10,West,DHL,Electronics,24.35,3.2
ORD-2025847,2024-08-10,Ost,DPD,Apparel,98.31,3.9
ORD-2024490,2024-08-10,West,Hermes,Home,65.82,8.4
ORD-2025469,2024-08-10,Sued,DPD,Electronics,45.25,3.9
ORD-2027011,2024-08-10,Nord,Hermes,Apparel,66.14,7.7
ORD-2025677,2024-08-10,Sued,DHL,Home,18.23,2.2
ORD-2028660,2024-08-11,Sued,Hermes,Home,97.7,2.8
ORD-2024211,2024-08-11,Sued,Hermes,Apparel,54.13,5.7
ORD-2028764,2024-08-11,Nord,DHL,Electronics,83.7,3.6
ORD-2024683,2024-08-11,Ost,UPS,Electronics,14.86,2.0
ORD-2026633,2024-08-11,Zentral,DHL,Food,17.28,3.1
ORD-2027832,2024-08-11,Ost,GLS,Books,85.49,2.3
ORD-2024550,2024-08-11,Sued,DHL,Electronics,45.3,3.7
ORD-2026679,2024-08-11,Sued,DHL,Apparel,170.19,2.4
ORD-2024725,2024-08-11,Ost,DHL,Electronics,18.68,2.8
ORD-2025616,2024-08-11,Sued,GLS,Home,177.35,2.4
ORD-2025215,2024-08-11,Zentral,UPS,Food,49.15,2.5
ORD-2025314,2024-08-11,West,Hermes,Home,102.46,6.0
ORD-2027916,2024-08-11,Ost,GLS,Food,30.71,4.5
ORD-2026116,2024-08-11,West,UPS,Electronics,29.85,2.0
ORD-2025686,2024-08-11,Sued,DPD,Books,104.2,3.6
ORD-2027435,2024-08-11,Ost,DPD,Apparel,53.48,2.8
ORD-2025669,2024-08-11,West,DHL,Electronics,53.42,3.1
ORD-2027308,2024-08-12,Nord,GLS,Books,38.26,4.9
ORD-2024174,2024-08-12,Sued,DHL,Food,59.98,2.8
ORD-2024212,2024-08-12,West,DHL,Food,43.23,4.4
ORD-2024185,2024-08-12,Sued,Hermes,Electronics,25.2,6.0
ORD-2024986,2024-08-12,Zentral,DHL,Books,123.18,2.1
ORD-2028412,2024-08-12,West,Hermes,Apparel,34.15,9.1
ORD-2027851,2024-08-12,Sued,DHL,Books,72.92,3.0
ORD-2025067,2024-08-12,West,GLS,Apparel,76.27,3.3
ORD-2027534,2024-08-12,Nord,GLS,Books,103.57,4.2
ORD-2025824,2024-08-12,Zentral,DHL,Apparel,39.81,3.3
ORD-2027095,2024-08-12,West,DHL,Apparel,25.67,2.2
ORD-2025938,2024-08-12,Nord,GLS,Home,34.21,3.8
ORD-2025301,2024-08-13,Nord,DHL,Apparel,36.04,2.2
ORD-2027861,2024-08-13,Nord,DHL,Food,16.22,3.1
ORD-2024789,2024-08-13,Ost,Hermes,Home,54.06,2.5
ORD-2027914,2024-08-13,West,DPD,Apparel,370.84,2.7
ORD-2025541,2024-08-13,Ost,DHL,Home,32.94,2.8
ORD-2025601,2024-08-13,Sued,DHL,Electronics,97.67,3.6
ORD-2025594,2024-08-13,Sued,DPD,Books,121.86,3.9
ORD-2025721,2024-08-13,Ost,DHL,Food,104.35,1.0
ORD-2027034,2024-08-13,Sued,DHL,Food,23.37,2.0
ORD-2024317,2024-08-13,Nord,Hermes,Home,44.62,2.5
ORD-2026599,2024-08-13,Nord,DPD,Electronics,176.38,3.9
ORD-2025555,2024-08-13,Nord,DHL,Apparel,56.97,3.5
ORD-2026232,2024-08-13,Sued,Hermes,Home,19.25,5.1
ORD-2024938,2024-08-13,Sued,GLS,Electronics,53.97,6.1
ORD-2026344,2024-08-13,Ost,DHL,Electronics,60.71,4.0
ORD-2025493,2024-08-14,Nord,GLS,Home,42.77,1.5
ORD-2026713,2024-08-14,West,DHL,Home,27.53,2.0
ORD-2026507,2024-08-14,Nord,DPD,Food,187.82,2.9
ORD-2025502,2024-08-14,West,GLS,Apparel,203.72,2.5
ORD-2024542,2024-08-14,Ost,GLS,Home,128.76,4.0
ORD-2024902,2024-08-14,Sued,DPD,Home,44.39,2.5
ORD-2024124,2024-08-14,West,DHL,Electronics,7.62,1.9
